EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,Attrition
2487,42,Sales,Sales Manager,102597,12,No
2488,26,Marketing,Marketing Manager,50096,4,Yes
2489,26,HR,Recruiter,108229,9,No
2490,55,IT,Data Analyst,62286,11,Yes
2491,23,Operations,Operations Executive,73315,4,No
2492,43,Sales,Sales Executive,35028,5,No
2493,29,IT,IT Manager,54767,3,No
2494,25,Finance,Finance Manager,55107,9,No
2495,46,HR,Recruiter,46442,12,No
2496,35,Marketing,Marketing Executive,41390,4,Yes
2497,37,Marketing,Marketing Executive,69309,8,No
2498,42,Operations,Operations Manager,47223,1,No
2499,26,HR,HR Manager,57215,6,No
2500,35,HR,Recruiter,66126,1,No
2501,32,Operations,Operations Executive,81943,4,No
2502,53,IT,Developer,112979,14,No
2503,38,Operations,Operations Manager,116219,8,No
2504,39,HR,Recruiter,112418,1,No
2505,37,Operations,Operations Manager,97641,1,No
2506,33,Sales,Sales Executive,86289,9,No
2507,27,IT,IT Manager,110781,3,Yes
2508,37,HR,HR Manager,63939,7,No
2509,25,IT,IT Manager,85008,1,No
2510,51,HR,HR Manager,81869,2,No
2511,31,Finance,Analyst,97346,6,No
2512,44,Sales,Sales Manager,117667,3,No
2513,44,Marketing,Marketing Executive,32407,4,No
2514,32,IT,IT Manager,82748,13,No
2515,39,Sales,Sales Executive,37282,11,No
2516,35,HR,HR Manager,52286,15,No
2517,52,Operations,Operations Manager,78875,15,No
2518,44,Sales,Sales Manager,39321,0,No
2519,41,IT,Developer,55727,15,No
2520,27,HR,HR Manager,92683,15,Yes
2521,30,Marketing,Marketing Manager,58106,6,No
2522,24,Sales,Sales Manager,89402,1,No
2523,32,HR,HR Manager,47950,11,No
2524,49,Sales,Sales Manager,33992,10,No
2525,26,Sales,Sales Executive,45305,9,No
2526,39,Finance,Finance Manager,82044,2,No
2527,32,HR,HR Manager,56173,13,Yes
2528,49,HR,Recruiter,67193,5,No
2529,40,Operations,Operations Executive,53504,7,No
2530,49,HR,Recruiter,35539,5,No
2531,33,Marketing,Marketing Manager,99180,9,No
2532,48,Finance,Analyst,89577,8,No
2533,48,Operations,Operations Executive,57912,14,No
2534,53,Sales,Sales Executive,93303,14,No
2535,27,Marketing,Marketing Executive,34090,2,No
2536,40,Sales,Sales Manager,38382,14,No
2537,44,HR,HR Manager,111981,2,No
2538,50,IT,Data Analyst,101857,8,No
2539,50,HR,HR Manager,35631,9,Yes
2540,52,HR,HR Manager,102323,3,Yes
2541,23,IT,Developer,115827,0,No
2542,28,Sales,Sales Manager,73154,11,No
2543,47,IT,Developer,88027,11,No
2544,43,Finance,Finance Manager,110383,11,No
2545,55,IT,Data Analyst,96600,8,Yes
2546,36,Sales,Sales Manager,115151,7,No
2547,53,Marketing,Marketing Executive,113488,4,No
2548,54,HR,Recruiter,78022,7,Yes
2549,28,Sales,Sales Executive,102144,11,No
2550,36,Operations,Operations Executive,115745,1,Yes
2551,23,Marketing,Marketing Executive,96836,3,No
2552,55,HR,Recruiter,85822,3,Yes
2553,28,IT,Developer,56269,12,No
2554,34,Finance,Analyst,92670,13,No
2555,24,Marketing,Marketing Executive,57617,2,No
2556,28,Sales,Sales Executive,37883,12,No
2557,45,IT,IT Manager,54583,4,No
2558,37,Finance,Finance Manager,115971,7,No
2559,27,Sales,Sales Executive,75538,14,No
2560,49,IT,IT Manager,96912,15,No
2561,24,HR,HR Manager,101979,12,No
2562,37,Sales,Sales Manager,112911,12,No
2563,33,Finance,Analyst,36450,4,No
2564,27,Marketing,Marketing Executive,39664,11,No
2565,43,Operations,Operations Executive,70225,7,No
2566,27,HR,Recruiter,38382,3,No
2567,47,HR,HR Manager,43111,15,No
2568,44,HR,Recruiter,67851,0,Yes
2569,53,Operations,Operations Executive,89696,1,Yes
2570,52,IT,Data Analyst,114358,8,Yes
2571,40,Finance,Analyst,70751,15,No
2572,50,IT,IT Manager,63521,12,No
2573,44,Finance,Finance Manager,86078,13,No
2574,43,HR,Recruiter,72637,14,No
2575,36,IT,IT Manager,109424,7,Yes
2576,52,Finance,Finance Manager,80805,15,No
2577,52,Operations,Operations Executive,82168,3,No
2578,29,Operations,Operations Manager,109239,2,Yes
2579,43,Operations,Operations Manager,45414,8,No
2580,25,Operations,Operations Manager,103124,7,Yes
2581,32,Operations,Operations Executive,64052,1,No
2582,49,HR,Recruiter,64764,4,No
2583,26,Operations,Operations Manager,58702,5,No
2584,49,Sales,Sales Executive,96063,5,Yes
2585,55,Finance,Finance Manager,96198,12,No
2586,42,Sales,Sales Manager,55511,13,No
2587,47,Sales,Sales Executive,81542,5,No
2588,29,Operations,Operations Manager,108437,12,No
2589,22,HR,HR Manager,84812,10,No
2590,52,IT,IT Manager,86586,5,No
2591,24,IT,Data Analyst,93620,8,Yes
2592,34,IT,IT Manager,112172,5,No
2593,27,Marketing,Marketing Executive,64469,0,No
2594,38,Sales,Sales Executive,65575,6,No
2595,22,Operations,Operations Executive,49359,10,No
2596,29,Marketing,Marketing Manager,72864,2,No
2597,48,Operations,Operations Executive,45797,15,No
2598,37,Marketing,Marketing Manager,102134,15,No
2599,36,IT,Developer,91339,2,No
2600,41,HR,Recruiter,47084,7,No
2601,41,HR,HR Manager,50529,14,No
2602,42,IT,Data Analyst,31908,10,No
2603,30,Marketing,Marketing Manager,32928,6,No
2604,25,Sales,Sales Manager,56957,15,Yes
2605,35,HR,HR Manager,93123,8,No
2606,42,Finance,Analyst,56015,7,No
2607,39,HR,HR Manager,84306,0,No
2608,38,Marketing,Marketing Executive,45169,0,No
2609,55,Marketing,Marketing Manager,92497,2,No
2610,35,IT,Developer,110589,13,No
2611,50,Sales,Sales Manager,89267,12,No
2612,47,Finance,Finance Manager,46007,1,Yes
2613,37,IT,IT Manager,92969,9,Yes
2614,33,Operations,Operations Manager,39290,3,No
2615,33,IT,IT Manager,35149,8,Yes
2616,22,Operations,Operations Executive,72800,3,No
2617,29,IT,IT Manager,83243,11,Yes
2618,29,IT,IT Manager,74345,6,No
2619,43,Finance,Analyst,30386,14,No
2620,35,Operations,Operations Executive,51952,4,Yes
2621,31,HR,Recruiter,44633,4,No
2622,35,Finance,Finance Manager,75101,2,No
2623,23,Finance,Finance Manager,99377,10,No
2624,40,HR,Recruiter,44393,4,No
2625,46,Marketing,Marketing Manager,34861,14,No
2626,33,HR,HR Manager,54009,14,No
2627,44,Operations,Operations Manager,65571,6,No
2628,41,IT,IT Manager,50860,12,No
2629,27,HR,HR Manager,48330,3,No
2630,30,HR,HR Manager,38070,8,No
2631,25,Operations,Operations Manager,45589,7,No
2632,45,Sales,Sales Executive,52426,6,No
2633,33,IT,Data Analyst,49796,2,No
2634,27,HR,HR Manager,51159,0,No
2635,41,IT,Developer,37464,6,Yes
2636,22,Sales,Sales Executive,39461,15,No
2637,41,HR,Recruiter,44372,15,No
2638,55,IT,Developer,64370,0,No
2639,28,IT,Developer,65416,7,Yes
2640,50,Marketing,Marketing Manager,115078,6,No
2641,35,Finance,Finance Manager,99187,15,No
2642,55,Operations,Operations Manager,85372,14,Yes
2643,46,Finance,Finance Manager,47032,11,No
2644,44,Sales,Sales Executive,69244,6,No
2645,32,Operations,Operations Manager,36259,2,Yes
2646,34,Sales,Sales Executive,86105,3,No
2647,49,Sales,Sales Executive,86332,11,Yes
2648,36,Finance,Finance Manager,103844,10,No
2649,55,Finance,Analyst,99939,10,No
2650,50,Marketing,Marketing Manager,92969,4,No
2651,42,Sales,Sales Manager,30111,10,No
2652,54,Finance,Finance Manager,47809,13,No
2653,36,Marketing,Marketing Executive,49491,14,No
2654,54,HR,Recruiter,59945,8,No
2655,23,IT,IT Manager,70129,5,No
2656,24,Marketing,Marketing Manager,63766,6,Yes
2657,44,Marketing,Marketing Executive,51007,15,No
2658,39,HR,HR Manager,64169,13,Yes
2659,31,Sales,Sales Executive,37699,5,No
2660,53,HR,HR Manager,36834,5,No
2661,41,Finance,Finance Manager,104967,6,No
2662,31,Finance,Analyst,89886,11,No
2663,37,HR,HR Manager,42420,2,Yes
2664,30,HR,HR Manager,90972,3,No
2665,41,Sales,Sales Executive,50551,15,No
2666,40,Sales,Sales Executive,58892,9,Yes
2667,50,Operations,Operations Manager,107865,2,No
2668,52,Marketing,Marketing Manager,79862,0,Yes
2669,51,Finance,Analyst,60498,9,No
2670,35,HR,Recruiter,75986,11,No
2671,52,HR,HR Manager,70430,14,No
2672,48,Marketing,Marketing Manager,39879,7,No
2673,29,Marketing,Marketing Manager,109118,0,No
2674,39,Finance,Analyst,90558,5,No
2675,55,Sales,Sales Executive,83516,3,No
2676,43,Marketing,Marketing Executive,59954,13,No
2677,53,Operations,Operations Manager,95961,4,No
2678,45,IT,Data Analyst,36566,15,No
2679,52,HR,Recruiter,63952,14,Yes
2680,34,HR,HR Manager,42937,6,No
2681,49,Sales,Sales Manager,44735,15,No
2682,32,HR,Recruiter,114677,0,Yes
2683,49,Marketing,Marketing Manager,74588,9,No
2684,45,Operations,Operations Manager,64889,14,No
2685,46,HR,Recruiter,43690,8,No
2686,36,Operations,Operations Executive,50943,1,No
2687,50,Marketing,Marketing Manager,40832,9,No
2688,52,Sales,Sales Executive,95428,11,No
2689,47,Sales,Sales Manager,36563,3,No
2690,35,IT,Developer,52448,12,Yes
2691,38,Sales,Sales Executive,44319,1,No
2692,38,Operations,Operations Executive,86578,1,No
2693,55,Marketing,Marketing Manager,82185,14,No
2694,50,Finance,Analyst,64810,8,Yes
2695,30,Finance,Analyst,108950,13,No
2696,37,Sales,Sales Executive,117844,11,No
2697,44,Finance,Analyst,107670,12,No
2698,48,Finance,Analyst,47245,4,Yes
2699,43,Sales,Sales Executive,74361,14,No
2700,34,Operations,Operations Manager,38699,3,No
2701,55,Sales,Sales Manager,53395,2,Yes
2702,32,Operations,Operations Manager,116732,0,No
2703,50,HR,Recruiter,62548,3,Yes
2704,49,HR,HR Manager,53874,3,No
2705,48,HR,HR Manager,96846,10,Yes
2706,55,Operations,Operations Executive,45846,3,No
2707,39,Marketing,Marketing Executive,75076,2,No
2708,50,HR,Recruiter,104264,7,No
2709,22,IT,IT Manager,102613,2,No
2710,43,Sales,Sales Executive,98582,15,No
2711,53,Sales,Sales Manager,98340,0,No
2712,37,Sales,Sales Executive,55909,14,Yes
2713,25,HR,HR Manager,92197,10,No
2714,46,IT,IT Manager,104319,2,No
2715,36,Finance,Analyst,118571,0,No
2716,55,HR,Recruiter,109314,7,No
2717,47,Operations,Operations Executive,118789,11,Yes
2718,41,Marketing,Marketing Executive,99211,11,No
2719,41,Finance,Analyst,107755,15,No
2720,38,Finance,Analyst,51859,13,No
2721,54,IT,IT Manager,117851,15,No
2722,47,HR,Recruiter,82092,3,No
2723,44,Finance,Finance Manager,84957,7,No
2724,50,Operations,Operations Executive,101442,10,Yes
2725,27,Finance,Analyst,34474,6,No
2726,29,Finance,Finance Manager,103398,1,No
2727,52,Sales,Sales Executive,32035,15,No
2728,48,Finance,Finance Manager,76627,15,No
2729,47,Marketing,Marketing Executive,105751,6,No
2730,44,Operations,Operations Executive,93545,13,No
2731,31,HR,Recruiter,107661,9,No
2732,39,Marketing,Marketing Executive,109244,8,Yes
2733,38,HR,Recruiter,97173,14,No
2734,27,IT,IT Manager,38669,8,No
2735,36,Marketing,Marketing Manager,62780,7,No
2736,27,Finance,Analyst,37485,7,No
2737,23,Sales,Sales Executive,111439,12,No
2738,50,IT,IT Manager,88260,13,No
2739,46,IT,Developer,59974,11,Yes
2740,38,Sales,Sales Executive,93969,0,Yes
2741,25,Sales,Sales Manager,95228,3,Yes
2742,44,IT,Developer,95696,0,No
2743,55,Sales,Sales Manager,43786,4,No
2744,30,IT,Developer,116800,4,No
2745,49,IT,IT Manager,53814,9,No
2746,34,IT,Data Analyst,66476,11,No
2747,40,IT,IT Manager,40965,14,No
2748,33,Operations,Operations Manager,49420,4,No
2749,39,Marketing,Marketing Manager,106907,10,No
2750,55,Finance,Analyst,67117,12,No
2751,25,Marketing,Marketing Executive,89613,13,No
2752,29,Sales,Sales Manager,97894,7,No
2753,53,Sales,Sales Executive,37159,7,Yes
2754,26,Operations,Operations Executive,101011,9,No
2755,47,HR,Recruiter,106757,11,Yes
2756,41,Sales,Sales Executive,111256,7,Yes
2757,43,Operations,Operations Manager,96863,12,Yes
2758,55,Operations,Operations Executive,48946,3,No
2759,50,HR,Recruiter,109199,14,No
2760,48,IT,Developer,52102,0,Yes
2761,52,Marketing,Marketing Manager,53659,15,No
2762,23,Marketing,Marketing Manager,89998,14,No
2763,38,IT,IT Manager,67739,1,No
2764,50,Marketing,Marketing Manager,61828,8,No
2765,29,Finance,Analyst,47748,12,No
2766,26,Operations,Operations Executive,90360,6,Yes
2767,36,Marketing,Marketing Executive,44860,5,No
2768,51,Operations,Operations Manager,116936,11,No
2769,22,IT,Developer,68233,2,Yes
2770,55,Sales,Sales Executive,35363,4,No
2771,22,Marketing,Marketing Executive,49861,13,No
2772,30,HR,Recruiter,94512,10,Yes
2773,23,IT,Developer,89789,5,No
2774,50,HR,Recruiter,33051,10,No
2775,23,Operations,Operations Manager,108303,14,No
2776,52,IT,Data Analyst,36304,13,Yes
2777,48,Finance,Analyst,80155,11,No
2778,55,HR,HR Manager,37711,4,No
2779,35,IT,IT Manager,33970,13,Yes
2780,24,Finance,Analyst,112168,9,Yes
2781,31,HR,HR Manager,94435,8,No
2782,54,Operations,Operations Executive,100627,9,Yes
2783,43,Operations,Operations Manager,89810,1,Yes
2784,39,IT,IT Manager,58330,11,No
2785,54,Operations,Operations Executive,79029,1,Yes
2786,30,Operations,Operations Executive,96786,6,No
2787,30,Operations,Operations Manager,31868,7,Yes
2788,38,Sales,Sales Executive,69857,7,Yes
2789,40,Marketing,Marketing Manager,35280,4,No
2790,30,Marketing,Marketing Manager,48405,5,No
2791,39,HR,HR Manager,107714,4,Yes
2792,47,HR,HR Manager,54798,15,No
2793,22,Finance,Finance Manager,96189,7,No
2794,22,Finance,Finance Manager,67204,9,Yes
2795,51,Finance,Finance Manager,91589,8,No
2796,29,HR,Recruiter,32953,13,No
2797,32,Finance,Finance Manager,41154,6,No
2798,40,IT,Data Analyst,56292,7,No
2799,25,HR,Recruiter,79336,9,No
2800,49,Sales,Sales Executive,94320,1,No
2801,31,Marketing,Marketing Manager,46011,1,No
2802,24,Marketing,Marketing Executive,53289,15,Yes
2803,53,Sales,Sales Executive,91040,7,No
2804,29,Operations,Operations Executive,109566,1,Yes
2805,31,HR,Recruiter,111909,1,No
2806,34,IT,Data Analyst,42559,15,Yes
2807,47,Finance,Analyst,30058,12,No
2808,22,HR,HR Manager,51383,14,No
2809,24,Operations,Operations Manager,73794,0,No
2810,44,Sales,Sales Executive,91572,6,Yes
2811,43,Operations,Operations Executive,111136,12,No
2812,52,Operations,Operations Manager,63700,15,No
2813,50,IT,Developer,51236,7,No
2814,23,Marketing,Marketing Executive,33646,15,No
2815,28,Sales,Sales Executive,39145,2,No
2816,47,Sales,Sales Manager,81712,13,No
2817,46,Operations,Operations Executive,72949,1,Yes
2818,29,IT,Developer,60011,0,No
2819,33,Sales,Sales Manager,45324,8,Yes
2820,46,Marketing,Marketing Manager,77452,10,No
2821,38,Operations,Operations Manager,103537,7,Yes
2822,35,Finance,Finance Manager,80511,8,Yes
2823,27,Marketing,Marketing Executive,107952,14,No
2824,24,IT,IT Manager,111984,0,No
2825,53,Marketing,Marketing Manager,112720,15,No
2826,25,Operations,Operations Manager,31238,6,No
2827,36,Finance,Analyst,74258,6,No
2828,22,Marketing,Marketing Manager,62046,1,No
2829,47,Operations,Operations Manager,52233,8,No
2830,27,Finance,Analyst,44071,13,No
2831,44,Sales,Sales Executive,61087,2,Yes
2832,49,IT,Data Analyst,90582,11,No
2833,51,HR,Recruiter,74653,2,No
2834,53,HR,Recruiter,92185,9,No
2835,38,HR,HR Manager,83106,2,No
2836,48,Marketing,Marketing Manager,113470,14,No
2837,48,Finance,Finance Manager,117123,15,No
2838,29,Finance,Analyst,107929,6,No
2839,37,Operations,Operations Manager,62322,6,Yes
2840,36,Marketing,Marketing Executive,54657,8,No
2841,43,Marketing,Marketing Manager,81030,15,Yes
2842,44,Operations,Operations Executive,99201,13,Yes
2843,39,Sales,Sales Manager,91109,11,Yes
2844,55,IT,Developer,102102,2,Yes
2845,26,Sales,Sales Manager,78086,2,No
2846,54,IT,Data Analyst,48079,10,No
2847,30,Sales,Sales Manager,79393,6,No
2848,55,IT,Data Analyst,78838,14,Yes
2849,53,IT,Data Analyst,86831,7,No
2850,41,IT,Developer,114475,3,Yes
2851,55,Finance,Analyst,102663,0,No
2852,48,Marketing,Marketing Executive,45636,4,No
2853,37,Marketing,Marketing Manager,37160,14,No
2854,27,Finance,Analyst,100496,4,No
2855,36,HR,Recruiter,60657,7,No
2856,22,Finance,Analyst,79691,3,No
2857,46,Sales,Sales Manager,45784,6,No
2858,38,Finance,Analyst,44718,13,No
2859,22,Marketing,Marketing Executive,118378,1,No
2860,26,Finance,Analyst,104130,10,Yes
2861,40,Finance,Finance Manager,73950,11,Yes
2862,55,Finance,Finance Manager,63519,0,No
2863,50,Marketing,Marketing Executive,40348,4,Yes
2864,54,Marketing,Marketing Manager,41273,4,No
2865,32,HR,Recruiter,54343,7,Yes
2866,31,Marketing,Marketing Manager,99336,14,No
2867,27,Finance,Finance Manager,102651,9,No
2868,52,Marketing,Marketing Executive,91455,8,Yes
2869,33,Sales,Sales Executive,88596,6,No
2870,36,Finance,Finance Manager,116437,5,No
2871,41,HR,Recruiter,83629,0,No
2872,24,HR,Recruiter,39820,14,No
2873,43,IT,IT Manager,64421,6,No
2874,40,Operations,Operations Executive,109622,3,No
2875,50,Sales,Sales Manager,77198,1,No
2876,22,Operations,Operations Manager,61016,10,No
2877,43,HR,HR Manager,54977,15,Yes
2878,24,Finance,Finance Manager,78503,13,No
2879,26,IT,Data Analyst,38833,2,No
2880,55,Operations,Operations Manager,76647,6,No
2881,46,Sales,Sales Manager,84836,13,No
2882,33,Finance,Analyst,72095,4,No
2883,51,Operations,Operations Manager,102618,12,No
2884,45,Operations,Operations Executive,37837,4,Yes
2885,32,Marketing,Marketing Executive,53412,15,No
2886,35,Finance,Analyst,52354,10,No
2887,52,Marketing,Marketing Manager,87693,4,No
2888,26,Sales,Sales Manager,82776,12,Yes
2889,42,Operations,Operations Executive,112604,4,No
2890,41,Marketing,Marketing Executive,100227,12,Yes
2891,53,Marketing,Marketing Manager,52277,13,No
2892,26,Marketing,Marketing Executive,39752,12,No
2893,29,Finance,Analyst,64747,8,No
2894,36,Marketing,Marketing Manager,64841,5,No
2895,32,Marketing,Marketing Executive,88906,13,No
2896,44,Operations,Operations Executive,88176,2,No
2897,51,Operations,Operations Manager,41957,4,No
2898,35,Operations,Operations Manager,45032,10,No
2899,50,IT,IT Manager,73048,10,Yes
2900,47,IT,IT Manager,39780,2,No
2901,49,Sales,Sales Executive,68623,3,No
2902,29,IT,Developer,108455,2,No
2903,29,IT,Developer,116706,9,No
2904,39,HR,Recruiter,75167,5,No
2905,24,Finance,Analyst,54067,3,Yes
2906,38,Sales,Sales Manager,107712,0,No
2907,48,Operations,Operations Manager,98650,2,Yes
2908,31,Operations,Operations Executive,48288,12,No
2909,42,Sales,Sales Manager,55574,7,No
2910,47,Finance,Finance Manager,69095,2,No
2911,30,Finance,Finance Manager,115141,0,No
2912,40,Marketing,Marketing Manager,59767,9,Yes
2913,51,Marketing,Marketing Manager,99854,8,No
2914,30,Marketing,Marketing Executive,63193,9,No
2915,34,Marketing,Marketing Manager,113220,7,Yes
2916,47,Marketing,Marketing Manager,84431,11,Yes
2917,52,Marketing,Marketing Executive,106945,2,No
2918,52,Sales,Sales Executive,96313,14,No
2919,29,IT,IT Manager,37804,15,No
2920,27,Operations,Operations Manager,103404,10,No
2921,38,HR,Recruiter,67918,4,No
2922,25,Operations,Operations Executive,85037,1,No
2923,29,Operations,Operations Manager,90820,4,No
2924,36,Marketing,Marketing Executive,89790,12,No
2925,43,Sales,Sales Manager,104874,5,No
2926,43,Finance,Finance Manager,69913,5,No
2927,30,Sales,Sales Manager,94910,13,Yes
2928,40,HR,Recruiter,119848,15,No
2929,39,Sales,Sales Manager,44242,13,No
2930,49,IT,IT Manager,100207,5,No
2931,52,HR,HR Manager,89612,9,No
2932,50,IT,IT Manager,68379,14,Yes
2933,26,Finance,Analyst,115483,15,Yes
2934,24,IT,Developer,102369,0,No
2935,32,HR,Recruiter,71495,2,No
2936,40,HR,HR Manager,84843,2,No
2937,26,Marketing,Marketing Executive,81434,10,No
2938,54,Operations,Operations Manager,72553,0,No
2939,29,HR,Recruiter,89303,13,No
2940,36,Finance,Analyst,87966,0,Yes
2941,38,Marketing,Marketing Executive,42941,9,No
2942,22,HR,Recruiter,75852,3,No
2943,53,Marketing,Marketing Executive,103851,3,No
2944,22,Finance,Finance Manager,40977,10,No
2945,50,IT,IT Manager,50501,5,No
2946,26,Marketing,Marketing Manager,72653,6,Yes
2947,42,HR,Recruiter,50243,6,No
2948,36,Marketing,Marketing Executive,49984,2,No
2949,55,IT,IT Manager,41628,0,Yes
2950,28,Operations,Operations Executive,70800,12,No
2951,48,Sales,Sales Executive,94198,3,No
2952,38,Sales,Sales Executive,51164,13,Yes
2953,45,Operations,Operations Executive,109900,5,Yes
2954,44,IT,Data Analyst,71936,12,Yes
2955,26,Finance,Analyst,38109,14,No
2956,31,Operations,Operations Executive,81423,6,Yes
2957,36,Operations,Operations Manager,115163,13,No
2958,27,HR,Recruiter,30958,9,No
2959,52,Marketing,Marketing Executive,105519,11,No
2960,35,Finance,Analyst,42442,2,No
2961,36,Operations,Operations Manager,88051,14,No
2962,22,Sales,Sales Executive,76982,4,No
2963,51,Finance,Finance Manager,114218,14,No
2964,27,Sales,Sales Executive,41230,5,No
2965,48,IT,Data Analyst,99110,1,No
2966,47,Marketing,Marketing Executive,44962,10,No
2967,42,Finance,Finance Manager,107332,2,No
2968,48,IT,Data Analyst,113040,0,Yes
2969,52,Finance,Analyst,31908,0,No
2970,55,Sales,Sales Executive,86143,3,No
2971,36,Operations,Operations Executive,52555,8,Yes
2972,31,HR,HR Manager,62264,14,No
2973,38,Operations,Operations Executive,82330,0,No
2974,49,Finance,Finance Manager,77738,1,No
2975,24,Sales,Sales Manager,73401,4,No
2976,31,Operations,Operations Executive,81319,8,No
2977,47,Marketing,Marketing Executive,55287,5,No
2978,31,Finance,Analyst,118559,9,No
2979,48,HR,HR Manager,50114,10,Yes
2980,26,Marketing,Marketing Executive,118116,1,No
2981,40,Finance,Finance Manager,92167,3,Yes
2982,38,Finance,Finance Manager,93576,13,No
2983,49,Finance,Finance Manager,72325,7,No
2984,29,Operations,Operations Manager,113324,5,No
2985,46,Finance,Analyst,53653,11,No
2986,55,Sales,Sales Executive,89003,12,No
2987,27,IT,Developer,45839,4,No
2988,28,Sales,Sales Executive,56190,7,No
2989,36,Finance,Finance Manager,77796,7,Yes
2990,41,Marketing,Marketing Manager,67677,1,No
2991,24,Operations,Operations Executive,59692,6,No
2992,43,Sales,Sales Executive,93964,13,Yes
2993,53,Marketing,Marketing Executive,39605,5,Yes
2994,24,Sales,Sales Manager,79949,14,Yes
2995,46,Finance,Analyst,82494,5,No
2996,36,HR,HR Manager,67538,9,No
2997,35,Operations,Operations Manager,101778,0,No
2998,45,HR,HR Manager,34073,3,No
2999,30,HR,Recruiter,87702,15,Yes
3000,31,Finance,Finance Manager,101031,9,No
